"Skeleton_Metabolite","COPD.0001.Lower.R.05.12.2015","SmNV.0004.Lower.L.06.15.2015","COPD.0002.Lower.L.06.16.2015","COPD.0002.Lower.R.06.16.2015","SmNV.0005.Lower.L.06.17.2015","COPD.0003.Lower.L.06.18.2015","SmNV.0008.Lower.L.06.22.2015","SmNV.0006.Lower.R.06.23.2015","COPD.0007.Lower.L.06.29.2015","SmNV.0009.Lower.L.07.08.2015","SmNV.0012.Lower.R.07.27.2015","SmNV.0013.Lower.R.01.13.2016","SmNV.0014.Lower.R.03.30.2016","SmNV.0016.Lower.L.04.04.2016","COPD.0021.Lower.R.04.14.2016","SmNV.0023.Lower.R.05.31.2016","COPD.0026.Lower.R.06.23.2016","SmNV.0027.Lower.L.08.30.2016","COPD.0030.Lower.R.09.15.2016","SmNV.0032.Lower.R.09.29.2016","COPD.0035.Lower.R.10.13.2016","SmNV.0038.Lower.L.10.26.2016","SmNV.0039.Lower.R.11.10.2016","COPD.0041.Lower.L.11.22.2016","COPD.0041.Lower.R.11.22.2016","SmNV.0043.Lower.R.12.07.2016","SmNV.0044.Lower.R.12.14.2016","COPD.0036.2.Lower.R.12.20.2016","SmNV.0047.Lower.R.02.01.2017","COPD.0050.Lower.R.03.15.2017","COPD.0049.Lower.R.03.21.2017","SmNV.0052.Lower.R.07.06.2017","COPD.0051.Lower.R.08.21.2017","SmNV.0055.Lower.R.08.22.2017","COPD.0056.Lower.R.10.23.2017","SmNV.0060.Lower.R.11.08.2017","SmNV.0064.Lower.R.11.21.2017","SmNV.0067.Lower.R.11.29.2017","COPD.0068.Lower.R.12.12.2017","COPD.0073.Lower.R.12.19.2017","COPD.0079.Lower.R.01.16.2018","SmNV.0085.Lower.R.01.30.2018","SmNV.0091.Lower.R.05.01.2018","SmNV.0093.Lower.R.05.14.2018","SmNV.0098.Lower.RML.06.12.2018","SmNV.0099.Lower.R.06.19.2018","SmNV.0105.Lower.R.07.11.2018","COPD.0101.Lower.R.07.17.2018","COPD.0102.Lower.R.07.24.2018","SmNV.0107.Lower.R.08.01.2018","COPD.0111.Lower.R.08.29.2018","COPD.0115.Lower.R.10.03.2018","COPD.0116.Lower.R.10.16.2018","COPD.0117.Lower.R.10.23.2018","COPD.0121.Lower.R.11.14.2018","COPD.0122.Lower.R.12.26.2018","COPD.0035.Lower.L.10.13.2016","COPD.0066.Lower.R.12.11.2017","COPD.0001.BKG.05.12.2015","SmNV.0004.BKG.06.15.2015","SmNV.0005.BKG.06.17.2015","COPD.0003.BKG.06.18.2015","SmNV.0008.BKG.06.22.2015","COPD.0007.BKG.06.29.2015","SmNV.0013.BKG.01.13.2016","COPD.0021.BKG.04.14.2016","COPD.0026.BKG.06.23.2016","COPD.0030.BKG.09.15.2016","COPD.0001.Upper.05.12.2015","SmNV.0012.Upper.07.27.2015","SmNV.0013.Upper.01.13.2016","SmNV.0044.Upper.12.14.2016","SmNV.0047.Upper.02.01.2017","COPD.0066.Upper.12.11.2017","COPD.0049.Upper.03.21.2017","COPD.0117.Upper.10.23.2018","KEGG"
"n-acetylneuraminic acid, 2,3-dehydro-2-deoxy-","0.0348929649387374","0.0317306166341765","0.123480979335706","0","0.0782702449636345","0.0177896471971274","0","0.0702117933871705","0.0446036938836804","0.0459210453849102","0","0.0451680097412814","0.0336155029566597","0.0388639831393517","0.154126653023813","0.0421172311836221","0.0323674353787658","0.113581798096626","0.042409104163789","0.0706157240196156","0.221661642032448","0.0434215253764156","0.0312491924677079","0.0171772437072907","0.028446204391077","0.0544106244713057","0.0234262312411128","0.109783356073293","0.0430906339065453","0.141356966711379","0.0362473997050133","0.0406092216573158","0.0300115410630589","0.0642123366552523","0.0118721916580379","0.061105712655891","0.0239657825864722","0.173421382891133","0.10141471408872","0","0.0642132053657583","0","0.0509957579801674","0.0383363533073995","0.0433696683688121","0.027788156864657","0","0.0331477151768408","0.0564796116584824","0.0528935930952683","0.0445103142185835","0.0285633121898363","0","0.0185628714558501","0.0573229502974201","0.0255630435718295","0.249050255626643","0.0329644136390451","0","0","0","0","0","0","0","0","0","0","0.104685362266884","1.10347175576035","3.35234495558684","0.0827396542692509","0.163922953257678","0.0766298478838448","0.153576082519546","0.0438206424476138","C04580"
"3,4-dihydroxybenzaldehyde","175.591515143462","43.3286051651076","77.8546924943608","4.84229375203318","164.472569047271","78.9640416224757","9.93177473938622","44.3997853579685","53.8919685964985","55.2297187482086","8.88383535563948","20.6007870326031","21.3862291980413","45.3803499339758","135.108778019236","60.4693195430791","80.1780399014232","45.7179335742813","179.542233886356","90.6828038281741","93.442039958212","156.853701114053","59.8152341505252","50.6592918035731","35.6078347093077","115.410136961366","15.1614582232209","78.3426427067234","33.3574098136863","189.970762246732","15.7284068654666","31.4825317628235","46.9416947231393","37.50016430447","7.58258929600317","49.9924063628381","26.4450852037058","111.37643206428","139.062390816545","6.51616262977424","25.2541119220773","10.7591351295796","17.6791473068877","30.4889114155019","10.812792279064","19.6630318327371","15.9994155715795","38.6948595546093","69.6115019816564","26.931684581047","45.0819616282217","13.0419916179522","141.9417639225","22.6124370305008","17.9546841584682","11.5598890198452","172.662886737552","5.3359112740841","0","0","0","0","0","0","0","0","0","3.26397688921975","68.7978797345644","77.4524521074267","24.5645599482515","41.999210000991","13.9264467776007","52.7118209175362","40.90148731958","51.5167209147206","C16700"
"l-glutamic acid","49.4954158537217","29.60306806244","57.9636338825776","37.9255007658772","89.3830567271033","30.2477179399048","26.7957297864893","33.2440737732598","123.074087287977","44.3857214004359","22.3046955889211","54.7991243449171","56.4058753649619","40.7552119451311","82.2670196176364","71.1120145635549","63.9714661697564","19.2538151634201","57.6366929735608","20.7341511010664","51.765166801679","40.8535416944622","60.4497540509259","7.07520065736379","59.8785858496544","53.3181928269122","45.2197600524619","60.2741385963945","33.2628561704924","79.3581899269582","211.785895353401","7.56365034488827","100.547641798684","65.7180100628517","40.2279602440427","68.684672847625","44.2507056742482","38.4101060069974","124.064126949312","69.9467608414366","106.696231528074","35.8089791595545","50.3951167031071","64.5850506662936","67.5904626370447","34.0511704617496","70.7606510914988","45.3253841542896","33.8804713484747","54.997841025727","96.9997849612866","56.2662361315844","0","74.7452016760241","48.4681302569642","44.1649496587903","60.6917042001238","60.2121120391332","10.6616507260284","6.00081814892058","2.24042602905097","25.7648759709102","9.3955654311649","15.1203216602394","0","30.8697917461868","7.61519204498522","12.9143090233363","17.4823062644649","24.7845721892686","33.6790984268625","19.2932210460624","20.0690063377541","34.1743598377497","46.6307111128927","24.7684190063595","C00302"
"2-hydroxyphenylacetic acid","901.774627364747","16.4403307601751","111.73921084421","2.90088985234381","0","7.33454469560476","8.33608208275497","18.9912195509741","48.9422600574202","5.14749899123413","0","2.26777065575789","4.50540370316286","160.203838252005","259.821474299922","1.04463979918697","26.2972685957665","2.48678795237465","147.929953803889","20.6721928077951","63.4261985866922","84.7158367692568","13.9980360814657","4.56787144386147","15.7477504665967","15.4392901968171","1.96427073494259","7.01180322497903","1.11316794746239","241.190406223091","3.6681556845863","5.40719395936183","37.2472399705122","3.74368349123965","2.23351409246581","24.7296218485856","0.695901489004937","59.6361999951325","26.4281262269801","0","0.9765034427412","0","1.71788211815503","0.854430492023467","0","4.01514889338508","6.38818509191855","9.47885115066213","48.8389977911428","5.29121778113401","73.4446126758476","3.62188706087307","46.5827416837311","0.976271762118856","1.20477251006337","1.52606260079288","316.810042514417","4.73863464146163","0","1.01695014156522","0","2.70461951673037","0","0","0","0","0","0","1540.88530227317","47.4002494904637","0.563824309069923","104.404354904931","8.10943924416061","31.0121765513149","54.4090390512973","3.65824819487018","C05852"
"n-nitrosodi-n-propylamine","0","0","0.936049162177501","0","1.13623016683812","1.49329763563016","2.54050006848168","0.904427486173971","0","0.991917245007297","0","0","3.9710874821179","0","0","0","0","0","3.15371897182663","0","0","0","0","0","5.9898521891625","2.77217246287217","0","0","1.10684821386659","0","0.73603816309894","0","0.741838401598003","0","0","1.33537779728305","1.26613139968134","0","0.671223697318976","0.602248403893463","0.525908026175241","0","0","5.03946951588284","0","0","4.94900393797567","0","0","0","0","0","0","0.716599724518902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.02214678263767","0","0","0","0","1.4643339288331","0","1.46287872476325","C19279"
"(-)-riboflavin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0287412207105239","0","0","0.104213228363261","0","0","0","0","0","0","0","107.054735824305","0.495061324671251","0","0","0","0","0","0","0","3.93330757039269","1.38760690951924","0.394454402739021","0.103104481902853","0","0","0","0.168022759862258","0","C00255"
"benzyl alcohol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0440840394380628","0","0","0","0","0.165872426702427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.73029458331205","0","0","0","0","0","0","0","0","0","0","0","0","0.162570414383825","0","0","0","0","0","0","0","0","0","0","0","0","0","0.103736081787154","0","0","0.0876715766910076","0","0","0","0.0862821331704111","C00556"
"phenacemide","0.405597665624946","0.567274000639451","0.258791476322947","0","0.183870797930382","0.171157220644367","0.287142183196116","0.129431336702665","0.246370673522892","0.248495667565708","0","0","0","0.332363169522591","0.413618579871805","0.163721830192789","0.179663681522072","0.242359842567536","0.240364548888203","0.218014946774668","0.243786974985885","0.427922580704017","0.156712962962962","0.172114862584554","0","0.237620280434087","0","0.0846932024918683","0.170281181054311","0.322465285608428","0","0","0.044649697300046","0.181946032498831","0","0.102496032007797","0.0574124023033207","0.548296622425611","0.09914568137198","0","0","0","0","0.0945215398603642","0","0.103220378570849","0.190801428660943","0","0.328106686939719","0.237658546762563","0.0697692469191569","0","0","0","0","0","0.440320621582407","0","0","0","0","0","0","0","0","0","0","0","1.08688453317852","0.167365986224446","0.0976129851148121","0.116690804133781","0.104173948598901","0.194460293260252","0.0939929638898274","0","C07428"
"vitamin c","0","1.69096872559915","1.44196803776171","2.45868386944739","1.4372008240638","3.01249299010474","2.36710444217863","0","1.91268209931245","1.92360944921274","3.57515904697935","1.7785578226135","0","4.86031961269067","0","0","0","1.77487765381301","0","2.4512710456095","1.20745268429192","2.10913643936465","0","2.52763128934278","2.42642026614792","0","0","0","2.34129876073792","0.923929802598574","0","3.4650004399573","0","0","0","0","0","0","1.27050574779762","0","0","0","0","0","0","1.86084828089175","2.79038353087478","1.60059561754883","1.65383551374238","1.60011102231809","0","0","0","0","2.26593487151786","0","0","0","0","3.19821056146343","0","0","0","0","0","3.46647938073499","0","2.89293328095991","0","1.52614817729497","0.903140377193994","2.63903011474058","2.65761948414242","0","1.60897858052299","0","C00072"
"2-hydroxybiphenyl","0","0","0","0","0","0.0696032851534941","0","0.0210157551197681","0","0","0.0574211657872275","0","0","0.0839788918477882","0.109463636615888","0.0194525373597279","0.0449780760131995","0","0","0.0325239537732534","0.0209023737634091","0.0288503533313035","0","0","0","0","0","0.0348420530348971","0","0.016296318456504","0.0276851544337429","0","0","0","0","0","0","0.0280509914064633","0.0680677672567449","0","0","0","0","0.021426720041471","0","0.0523168516938447","0.0644222936659806","0","0.0628253455394004","0","0","0.0228362888647559","0","0","0.053418473647658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C02499"
"isoprothiolane","8.64349327485885","10.5750953196061","15.8415983600202","10.119559326028","15.5155921687171","0","0","12.1535485611459","19.7187574088438","6.52288892194719","12.3285709676567","18.3893272429184","0","0","24.4092300008324","15.7320401900942","17.8427701070332","5.2925494836258","15.4627257763473","10.3198980124778","12.5230723911922","9.14914264276078","13.2135754243827","0","10.0024757946858","18.536496354401","16.2471233186924","25.8539776172887","8.35537541660799","12.9590664739751","7.73261676881736","13.2216275359712","15.8529757324873","19.5138041383066","10.5253637538072","24.783803322209","22.8013875123885","21.2747102380105","11.9673796551535","16.3877384320928","14.4868100338892","8.74784754460145","18.4236818008291","12.9160869082246","20.9370317374953","19.2611052057066","19.9723425894238","16.5464572173433","15.6034886544817","14.613748512096","12.5797125606784","16.6958923276469","2.02846037166082","15.9598365189601","18.5916268892","16.5380173725708","6.93832618897957","17.3332082706243","0","0","0","0","0","0","0","10.2700658045406","0","0","0","16.9837256509923","9.75749939100221","0","13.747221874155","0","10.248283444907","0","C11111"
"sulfuric acid","45.5057547870228","69.3581515935176","52.0491125563277","41.5822876163544","45.5590473479795","67.5074006403878","79.8505577452785","48.3496720114874","44.802321111666","66.3052905501404","58.4030070071596","57.410187545607","101.184760693699","95.0200331522761","42.8073009794944","46.4644164054162","53.1945333179304","45.5830685031404","43.8393626089384","44.0290056691388","38.927203770528","61.2804128907483","115.19805169753","25.1189535003154","78.1532988490502","61.4965390863718","60.5413727867599","80.5177132146204","82.732226681688","31.7790475576808","30.3144977506717","26.7761382460623","43.4157749633984","55.8827252813301","61.4012560468471","72.0383296603883","56.9492290900879","24.3359730748338","37.230674574888","39.6061365668027","38.9842905236655","62.3760312028751","71.0182950107185","45.8065012486577","50.2160448405941","46.5994975904361","51.4452997344155","23.3675036393564","35.7361293251818","57.6027412826058","30.3218760537215","26.655602005835","0","47.3017530286652","32.2987223440962","28.5051572862716","35.1275916990013","82.1289481799822","51.8081798146175","110.063791141265","104.668639744538","103.024116902207","98.4257595814422","40.1107755065647","104.591859286178","87.4475319480281","54.1055056072687","80.8831367651354","52.1222641941689","45.8402940451805","38.1333764119132","91.0946516573452","103.370907004504","82.5535591243971","58.0885984854992","88.5083395817712","C00059"
"tebuthiuron","2.85556399675397","0.724713932431286","1.7844363189773","0","0.535329192790423","0","0","0.266330307439604","0","2.32073165210304","0","0","0","0","3.64085573961541","0","0","2.80774757899327","1.68596512499448","0.152546839241455","2.37216289859341","3.78101327458352","0","0","0","0","0","0","0","1.18923543192205","0","0","0.146663653238631","0","0.0682103218384301","0","0","1.95371300525352","0","0","0","0","0","0","0","0","0","0","0.880591719725046","0","0.936687004154446","0","0","0","0","0","2.03309245754741","0","0","0","0","0","0","0","0","0","0","0","6.19861553320715","0.179756997179431","1.87492544585048","0","0","0","0","0","C18436"
"pyridoxal","0.178760985548284","0.198949907453525","0.220539754313165","0","0.208483860001945","3.50665171222344","0","1.93450752933815","1.89176815583949","0.188277094692633","0.242962776114062","0","0","0","0.337556535974916","0.145028119034167","0","0.192736801089587","0.237695280925297","0.221319570398928","0.597866804133834","0.17993725903398","0","0","0","1.82678953951435","0","0.195843210761342","0","1.07559959129758","0.265929168805289","0","0.332930065758095","0.17073273807707","0","0.244142920415336","0","0.291308766945296","0.152088227607516","0.408975945756874","0.228781169027594","0","0","0","0","0.164775083536315","0.289754515175907","1.35944853046117","0.384267266411141","0.211041132278621","1.03846266406245","0","0","2.09411367029757","0.369704452504051","0","0.819866580965929","0","0","0","0","0","0","0","0","0","0","0","0.210002629393495","5.59260253520194","1.55812762029308","0","0","0.219031673728483","7.71792566462226","0.374824812315439","C00250"
"cytidine 5'-diphosphocholine","0.127166462351295","0.0877418877740778","0.0574163495563556","0","0.171506271932133","0","0.081374503507784","0.0507944525600515","0.248766823110759","0.0434019580576378","0.0730457533209947","0","0.0847841181933022","0","0.0968817114792308","0.193520990498979","0.140044802282304","0","0.190583528063136","0","0.0458993052998502","0.0630146452603886","0","0","0.0955420958780965","0.0958085289209403","0.0635818515495628","0.136826726941948","0.0620012439562502","0.0706449950062824","0.131087829473747","0","0.0937846384966539","0.0921575026471921","0.0620031684064612","0.0668453553288216","0.0474689816963781","0.0594242517747521","1.21009601382063","0.220843798014715","0.245713898488852","0.0893722598698446","0.0910932957448683","0.11092688666631","0.183909340301978","0.0519331328143992","0.146478717097176","0","0.0655727665325688","0.0816908177464332","0.113834369293998","0.0385915579264867","0","0.126853261124989","0.178615523684587","0.0547334097375743","0.0527437626719725","0.0847953590365623","0","0","0","0","0","0","0","0","0","0","0","0","0.0672036103952716","0","0","0.0842834828318352","0.0884877707976612","0.105288492691641","C00307"
"choline cation","305.334516635875","548.358536569451","344.141321101714","300.293554848591","573.514089653074","833.35724597044","755.768891053248","392.275738033944","544.440283855107","613.771669178379","652.26872999997","350.777267084277","701.46694218333","382.194866295271","615.631306085074","528.470464859515","654.669914664711","472.705257400648","496.500095527827","443.327869942169","281.838741193509","416.883327118533","535.991280864197","586.296054349899","668.850176105633","505.410181577698","383.831064855658","596.547637686752","753.65446181289","315.515908557436","419.544627275746","635.650559128349","364.842441474962","599.878419338706","535.374126566522","460.378143262356","470.689726637477","417.971609880841","620.814406274545","476.370555338252","494.453428007955","453.960501805025","558.464553917289","528.326765709019","488.41729554681","658.565777995986","616.812813604091","248.56474438873","449.876068294846","481.494464717815","351.647590993822","204.140462921669","0","536.875610523233","616.92194062593","535.453480046176","325.911157952445","441.634490021274","7.61298520525988","4.06702527695564","2.58788114801978","9.71134915898913","6.67721728441754","4.9418815897996","0.976737562798327","10.7365337343695","5.91628808336245","5.28704328529079","49.0328934522895","197.942669280074","185.016346782568","142.781083913593","204.638154467094","106.724757513118","165.207530890356","74.1518916567154","C00114"
"trigonelline","0.171876996391387","0.216406499785761","1.76827377241869","0.42374808530694","2.65718107008735","11.4714665605383","1.29929235592214","2.29975959307804","2.51069060207574","8.23148285891075","0.662307112457726","0.773370229622539","3.70205717249629","1.50739223576785","2.05146424706567","1.83780320737926","3.06440830349025","2.49210335348306","14.0985718589715","4.19876646376784","6.45243636006578","8.03241046412578","0.456298225308642","1.22692256900118","6.36562182236173","0.446434081179685","0","2.26308230883731","6.21375217105572","30.6057517501024","12.3818616587663","0.811323353316321","12.9992588296488","0.388279102091223","0.685790262808","8.25446306569971","0.366980717843208","0.170182981110387","44.9846775244485","4.76158678169182","30.1489155242767","10.8956257375335","7.99918042196255","0.237716046589127","3.66575546188957","2.66700351305359","1.3342314681371","1.1369311424249","2.97243920723916","6.76440728798183","5.57183756306423","0.939191742441522","0.0547696039741325","0.852265127057522","0.742211700638276","3.83809189801912","6.63542528203262","5.10805560174348","0","0","0","0","0","0","0","0","0","0.253396718603644","0","1.75827691583526","0.278333782068541","0","3.53864645092362","4.22101147662117","1.77245838177101","0","C01004"
"l-aspartic acid","6.03266916449401","4.02454493452146","5.62536324249557","3.75939672440202","8.0042755670792","4.66569945187141","3.56902497298778","3.60320325721244","12.4386288776306","5.38891871322713","3.14571900380422","5.69384672245335","9.59071553462223","3.99119376551596","7.64042953467077","7.61138682411848","6.87933519842087","2.88581320445129","12.1941676586864","3.39466512197669","3.73898912536514","3.74604162889323","9.28073881172839","1.43803319100233","6.95028073743313","4.48021268666207","4.81818289041011","6.70397486079717","4.09168016241843","7.54226480050443","30.1472974849793","0","10.477300411632","7.48502898411215","4.78328712740577","7.08187593478357","4.09525410545595","2.40804758041221","13.6372510551693","9.24538797697462","12.5715337610178","4.48186507605835","5.84512911691133","7.81945684416669","6.36907482298488","3.22666107374552","8.05322292219967","5.28764141159456","2.75764410233668","7.52672452494183","8.25232057309725","6.91460051814","0","7.22959469572353","6.08724218138524","4.44491692604445","4.13232020568177","7.11198370773981","2.57236030411996","1.85115983098581","0","5.25061493006535","0","2.62450680992398","0","2.2804899461044","0","2.53604197931249","2.77059192593961","2.94094825525592","3.6006861802377","1.79888685011141","0","4.60751265047281","5.79140204898552","3.46046081072324","C00049"
