"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K00286..proC..pyrroline.5.carboxylate.reductase..EC.1.5.1.2.","26"," 5","14"," 7","20","13","26","13","40","49","42","38","27","35","28"
"K00287..DHFR..folA..dihydrofolate.reductase..EC.1.5.1.3.","2","0","0","0","1","2","3","0","2","1","4","2","1","0","1"
"K00288..MTHFD..methylenetetrahydrofolate.dehydrogenase..NADP.....methenyltetrahydrofolate.cyclohydrolase...formyltetrahydrofolate.synthetase..EC.1.5.1.5.3.5.4.9.6.3.4.3.","338"," 89","239","215","300","238","309","255","818","691","568","544","388","453","348"
"K00290..LYS1..saccharopine.dehydrogenase..NAD...L.lysine.forming...EC.1.5.1.7.","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K00293..LYS9..saccharopine.dehydrogenase..NADP...L.glutamate.forming...EC.1.5.1.10.","2","0","2","1","3","3","6","4","5","6","9","7","4","6","8"
"K00294..E1.2.1.88..1.pyrroline.5.carboxylate.dehydrogenase..EC.1.2.1.88."," 76"," 22","103"," 55"," 99"," 70","102"," 65","204","234","207","199"," 81","162","120"
"K00297..metF..MTHFR..methylenetetrahydrofolate.reductase..NADPH...EC.1.5.1.20.","14"," 7","16","10","18","14","28","11","63","71","55","57","34","37","37"
"K00299..ssuE..FMN.reductase..EC.1.5.1.38.","0","0","2","0","0","2","0","0","0","0","0","2","0","1","0"
"K00301..E1.5.3.1..sarcosine.oxidase..EC.1.5.3.1.","0","0","2","2","0","0","0","0","1","0","1","0","0","0","0"
"K00303..soxB..sarcosine.oxidase..subunit.beta..EC.1.5.3.1.","0","0","2","0","0","0","1","0","0","0","1","0","0","1","0"
"K00306..PIPOX..sarcosine.oxidase...L.pipecolate.oxidase..EC.1.5.3.1.1.5.3.7.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K00308..PAOX..N1.acetylpolyamine.oxidase..EC.1.5.3.13.","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0"
"K00309..dmg..dimethylglycine.oxidase..EC.1.5.3.10.","0","0","1","1","0","1","0","1","1","3","3","2","0","0","1"
"K00311..ETFDH..electron.transferring.flavoprotein.dehydrogenase..EC.1.5.5.1.","197"," 50","153","125","188","127","191","141","486","374","335","361","185","217","203"
"K00313..fixC..electron.transfer.flavoprotein.quinone.oxidoreductase..EC.1.5.5...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00314..SARDH..sarcosine.dehydrogenase..EC.1.5.8.3.","1","0","4","0","4","4","1","2","6","3","4","3","3","0","2"
"K00315..DMGDH..dimethylglycine.dehydrogenase..EC.1.5.8.4."," 4"," 2","11"," 4"," 2"," 0"," 3"," 0"," 7"," 2"," 8"," 3"," 6"," 2"," 2"
"K00318..PRODH..fadM..putB..proline.dehydrogenase..EC.1.5.5.2."," 3"," 3"," 3"," 0"," 2"," 4"," 1"," 2","11","11"," 7"," 7"," 1"," 3"," 6"
"K00322..sthA..udhA..NAD.P..transhydrogenase..EC.1.6.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00323..NNT..H..translocating.NAD.P..transhydrogenase..EC.1.6.1.2.7.1.1.1.","16"," 9","13","10","22","12","22","18","54","50","49","39","26","42","21"
"K00324..pntA..H..translocating.NAD.P..transhydrogenase.subunit.alpha..EC.1.6.1.2.7.1.1.1."," 8"," 1"," 8"," 9","19"," 5","10","17","39","32","31","26","16","21","18"
"K00325..pntB..H..translocating.NAD.P..transhydrogenase.subunit.beta..EC.1.6.1.2.7.1.1.1.","21"," 9","14","14","13","10","25","28","69","72","47","35","30","32","27"
"K00326..E1.6.2.2..cytochrome.b5.reductase..EC.1.6.2.2.","173"," 60","234","116","233","170","231","187","468","390","352","345","203","262","217"
"K00327..POR..NADPH.ferrihemoprotein.reductase..EC.1.6.2.4."," 324","  82"," 329"," 326"," 511"," 474"," 488"," 518","1286","1145"," 784","1124"," 328"," 739"," 529"
"K00330..nuoA..NADH.quinone.oxidoreductase.subunit.A..EC.7.1.1.2.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00331..nuoB..NADH.quinone.oxidoreductase.subunit.B..EC.7.1.1.2."," 70"," 47"," 80"," 81","108"," 67","116"," 80","253","203","184","162","105","162","102"
"K00332..nuoC..NADH.quinone.oxidoreductase.subunit.C..EC.7.1.1.2."," 45"," 23"," 50"," 49"," 58"," 29"," 50"," 43","111"," 98"," 78"," 85"," 50"," 50"," 45"
"K00333..nuoD..NADH.quinone.oxidoreductase.subunit.D..EC.7.1.1.2.","249"," 70","195","212","250","193","254","238","697","565","461","532","352","394","307"
"K00334..nuoE..NADH.quinone.oxidoreductase.subunit.E..EC.7.1.1.2.","17"," 4","21","12","12","13","14","12","34","21","19","19","12","29","10"
"K00335..nuoF..NADH.quinone.oxidoreductase.subunit.F..EC.7.1.1.2.","121"," 25"," 97","127","151"," 91","132","100","361","321","222","265","179","205","155"
"K00336..nuoG..NADH.quinone.oxidoreductase.subunit.G..EC.7.1.1.2."," 94"," 12"," 24"," 54"," 90"," 43"," 69"," 74","201","170","130","150"," 78","107"," 88"
"K00337..nuoH..NADH.quinone.oxidoreductase.subunit.H..EC.7.1.1.2.","4146","1464","3412","3801","6300","3154","4805","3538","6967","5901","5009","4938","3415","4153","3279"
"K00338..nuoI..NADH.quinone.oxidoreductase.subunit.I..EC.7.1.1.2."," 55"," 27"," 89"," 53"," 66"," 67"," 79"," 61","152","105"," 91","114"," 94"," 91"," 77"
"K00339..nuoJ..NADH.quinone.oxidoreductase.subunit.J..EC.7.1.1.2.","0","0","1","1","0","0","0","0","1","1","0","0","0","1","0"
"K00340..nuoK..NADH.quinone.oxidoreductase.subunit.K..EC.7.1.1.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00341..nuoL..NADH.quinone.oxidoreductase.subunit.L..EC.7.1.1.2."," 922"," 410"," 813","1043","1868"," 958","1446"," 963","2107","1613","1390","1423"," 852","1166"," 987"
"K00342..nuoM..NADH.quinone.oxidoreductase.subunit.M..EC.7.1.1.2."," 416"," 266"," 715"," 541","1014"," 726"," 855"," 765","1156"," 995"," 783"," 824"," 456"," 788"," 605"
"K00343..nuoN..NADH.quinone.oxidoreductase.subunit.N..EC.7.1.1.2.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K00344..qor..CRYZ..NADPH.quinone.reductase..EC.1.6.5.5."," 26","  3"," 22"," 13"," 28"," 23"," 39"," 30","103"," 73"," 46"," 62"," 26"," 55"," 33"
"K00346..nqrA..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.A..EC.7.2.1.1.","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"K00347..nqrB..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.B..EC.7.2.1.1.","0","0","0","0","1","0","0","0","1","2","1","0","2","0","1"
"K00348..nqrC..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.C..EC.7.2.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00349..nqrD..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.D..EC.7.2.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00350..nqrE..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.E..EC.7.2.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00351..nqrF..Na..transporting.NADH.ubiquinone.oxidoreductase.subunit.F..EC.7.2.1.1.","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K00355..NQO1..NAD.P.H.dehydrogenase..quinone...EC.1.6.5.2.","26"," 6","10","14","31","14","16","18","55","46","36","29","19","31","13"
"K00359..qorA..NADPH.quinone.reductase..EC.1.6.5.5.","25"," 5"," 6","16","25","19","22","26","70","68","49","38","30","41"," 9"
"K00362..nirB..nitrite.reductase..NADH..large.subunit..EC.1.7.1.15.","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"K00364..E1.7.1.7..guaC..GMP.reductase..EC.1.7.1.7.","130"," 29","126"," 93","152"," 84","128","109","370","287","268","258","128","183","173"
"K00365..uaZ..urate.oxidase..EC.1.7.3.3.","1","0","2","0","0","0","0","1","1","0","3","2","0","0","0"
"K00366..nirA..ferredoxin.nitrite.reductase..EC.1.7.7.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00370..narG..narZ..nxrA..nitrate.reductase...nitrite.oxidoreductase..alpha.subunit..EC.1.7.5.1.1.7.99...","2","0","3","1","1","0","0","2","0","0","0","0","0","0","0"
"K00371..narH..narY..nxrB..nitrate.reductase...nitrite.oxidoreductase..beta.subunit..EC.1.7.5.1.1.7.99...","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0"
"K00372..nasA..assimilatory.nitrate.reductase.catalytic.subunit..EC.1.7.99...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00373..narJ..narW..nitrate.reductase.molybdenum.cofactor.assembly.chaperone.NarJ.NarW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00374..narI..narV..nitrate.reductase.gamma.subunit..EC.1.7.5.1.1.7.99...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00375..K00375..GntR.family.transcriptional.regulator...MocR.family.aminotransferase","0","0","1","0","0","1","0","1","0","2","0","0","1","0","0"
"K00380..cysJ..sulfite.reductase..NADPH..flavoprotein.alpha.component..EC.1.8.1.2.","221"," 41","204","155","271","247","297","296","810","729","528","652","218","440","278"
"K00381..cysI..sulfite.reductase..NADPH..hemoprotein.beta.component..EC.1.8.1.2.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K00382..DLD..lpd..pdhD..dihydrolipoamide.dehydrogenase..EC.1.8.1.4.","180"," 28"," 63","142","182"," 70","165","141","470","354","225","303","182","233","152"
"K00383..GSR..gor..glutathione.reductase..NADPH...EC.1.8.1.7.","487"," 96","192","369","561","134","197","150","754","488","348","418","477","263","205"
"K00384..trxB..TRR..thioredoxin.reductase..NADPH...EC.1.8.1.9.","10"," 2"," 5","13","17"," 7","19"," 6","38","24","30","25","10","15"," 5"
"K00387..SUOX..sulfite.oxidase..EC.1.8.3.1."," 8"," 1"," 9"," 2"," 3"," 3"," 9"," 3","29","23","18","28","13","26"," 9"
"K00390..cysH..phosphoadenosine.phosphosulfate.reductase..EC.1.8.4.8.1.8.4.10.","0","3","0","3","2","0","1","0","3","0","1","1","4","1","3"
"K00392..sir..sulfite.reductase..ferredoxin...EC.1.8.7.1.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K00404..ccoN..cytochrome.c.oxidase.cbb3.type.subunit.I..EC.7.1.1.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00405..ccoO..cytochrome.c.oxidase.cbb3.type.subunit.II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00406..ccoP..cytochrome.c.oxidase.cbb3.type.subunit.III","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00410..fbcH..ubiquinol.cytochrome.c.reductase.cytochrome.b.c1.subunit","2797","1077","3128","2313","4413","2804","4101","3546","6150","5349","4386","4513","2525","3736","2810"
"K00411..UQCRFS1..RIP1..petA..ubiquinol.cytochrome.c.reductase.iron.sulfur.subunit..EC.7.1.1.8.","144"," 41"," 71","155","185"," 66","129","115","374","262","203","285","136","171","122"
"K00412..CYTB..petB..ubiquinol.cytochrome.c.reductase.cytochrome.b.subunit","2526","1045","2618","2397","4432","2710","4225","3416","5815","5029","3997","4130","2338","3389","2692"
"K00413..CYC1..CYT1..petC..ubiquinol.cytochrome.c.reductase.cytochrome.c1.subunit","235"," 72","171","158","264","131","209","253","613","490","335","353","283","278","209"
"K00414..QCR1..UQCRC1..ubiquinol.cytochrome.c.reductase.core.subunit.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00417..QCR7..UQCRB..ubiquinol.cytochrome.c.reductase.subunit.7","12"," 3","10"," 9","13","14","17"," 8","24","16","11","19","10","11"," 7"
"K00423..E1.10.3.3..L.ascorbate.oxidase..EC.1.10.3.3.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K00425..cydA..cytochrome.bd.ubiquinol.oxidase.subunit.I..EC.7.1.1.7.","1","0","0","0","2","1","1","1","3","3","5","1","2","6","3"
"K00426..cydB..cytochrome.bd.ubiquinol.oxidase.subunit.II..EC.7.1.1.7.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K00428..E1.11.1.5..cytochrome.c.peroxidase..EC.1.11.1.5."," 3"," 0"," 8"," 6"," 2"," 5"," 5"," 4","20"," 8"," 6","12","17","15"," 5"
"K00432..gpx..btuE..bsaA..glutathione.peroxidase..EC.1.11.1.9.","1519"," 481","2157","1318","2010","1292","1813","1319","3980","3606","2567","2751","1575","2443","1509"
"K00433..cpo..non.heme.chloroperoxidase..EC.1.11.1.10.","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0"
"K00435..hemQ..hydrogen.peroxide.dependent.heme.synthase..EC.1.3.98.5.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00451..HGD..hmgA..homogentisate.1.2.dioxygenase..EC.1.13.11.5."," 1"," 0","30"," 0"," 0"," 0"," 0"," 0"," 1"," 0","18"," 0"," 0"," 1"," 1"
"K00452..HAAO..3.hydroxyanthranilate.3.4.dioxygenase..EC.1.13.11.6."," 3"," 0"," 9"," 4"," 2"," 0"," 5"," 5","11"," 3","15"," 8"," 2"," 3"," 4"
"K00453..TDO2..kynA..tryptophan.2.3.dioxygenase..EC.1.13.11.11.","0","0","2","2","2","1","3","0","4","2","6","1","2","2","2"
"K00456..CDO1..cysteine.dioxygenase..EC.1.13.11.20.","10"," 6","22","10","26","17","19"," 7","43","34","20","27","23","23","16"
"K00457..HPD..hppD..4.hydroxyphenylpyruvate.dioxygenase..EC.1.13.11.27.","  0","  0","122","  0","  0","  0","  1","  0","  0","  1"," 56","  0","  0","  0","  0"
"K00459..ncd2..npd..nitronate.monooxygenase..EC.1.13.12.16.","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"K00464..diox1..all.trans.8..apo.beta.carotenal.15.15..oxygenase..EC.1.13.11.75.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K00467..E1.13.12.4..lactate.2.monooxygenase..EC.1.13.12.4.","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"K00471..BBOX1..gamma.butyrobetaine.dioxygenase..EC.1.14.11.1.","0","1","0","1","0","1","2","3","1","2","0","1","1","1","0"
"K00472..P4HA..prolyl.4.hydroxylase..EC.1.14.11.2.","0","0","0","1","0","0","1","1","3","1","1","1","1","2","0"
"K00474..TMLHE..trimethyllysine.dioxygenase..EC.1.14.11.8."," 64"," 18","117"," 79","124"," 70","114"," 83","172","152","135","106"," 89","119"," 81"
"K00477..PHYH..phytanoyl.CoA.hydroxylase..EC.1.14.11.18.","12"," 6","14","15","12"," 7","14"," 5","56","45","31","25","26","41","17"
"K00480..E1.14.13.1..salicylate.hydroxylase..EC.1.14.13.1.","1","0","0","1","1","1","0","0","0","1","2","0","0","1","0"
"K00483..hpaB..4.hydroxyphenylacetate.3.monooxygenase..EC.1.14.14.9.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K00485..FMO..dimethylaniline.monooxygenase..N.oxide.forming...EC.1.14.13.8.","15"," 4","14","20","15","17","19","14","63","46","31","33","17","29","25"
"K00486..KMO..kynurenine.3.monooxygenase..EC.1.14.13.9."," 5"," 0","10"," 8"," 6"," 2"," 2"," 3","12","17","10"," 8"," 6"," 7"," 6"
"K00491..nos..nitric.oxide.synthase..bacterial..EC.1.14.14.47."," 42","  4"," 28"," 43"," 37"," 23"," 35"," 30","128"," 88"," 76"," 66"," 56"," 56"," 35"
"K00496..alkB1_2..alkM..alkane.1.monooxygenase..EC.1.14.15.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00499..CMO..choline.monooxygenase..EC.1.14.15.7.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K00500..phhA..PAH..phenylalanine.4.hydroxylase..EC.1.14.16.1.","0","0","3","0","0","0","0","0","0","0","7","0","0","0","0"
"K00505..TYR..tyrosinase..EC.1.14.18.1."," 4"," 3"," 0"," 7"," 7"," 5"," 7"," 2","12"," 9"," 8"," 6"," 8"," 3"," 0"
"K00507..SCD..desC..stearoyl.CoA.desaturase..Delta.9.desaturase...EC.1.14.19.1."," 401","  86"," 214"," 202"," 355"," 212"," 485"," 416","1038","1095"," 864"," 827"," 419"," 607"," 557"
"K00508..E1.14.19.3..linoleoyl.CoA.desaturase..EC.1.14.19.3."," 63","  8"," 30"," 26"," 49"," 51"," 50"," 47","156","119"," 80"," 99"," 63"," 74"," 59"
"K00511..SQLE..ERG1..squalene.monooxygenase..EC.1.14.14.17."," 54"," 12"," 23"," 17"," 30"," 22"," 22"," 43","100"," 81"," 44"," 52"," 38"," 30"," 22"
"K00520..merA..mercuric.reductase..EC.1.16.1.1.","3","1","2","1","2","0","3","0","5","3","6","2","2","1","0"
"K00525..E1.17.4.1A..nrdA..nrdE..ribonucleoside.diphosphate.reductase.alpha.chain..EC.1.17.4.1."," 89"," 30"," 44"," 80"," 77"," 41"," 76"," 66","241","190","179","153","152"," 92"," 92"
"K00526..E1.17.4.1B..nrdB..nrdF..ribonucleoside.diphosphate.reductase.beta.chain..EC.1.17.4.1."," 9"," 0"," 4"," 6","14"," 4","11","12","21","21","18","15","11","11","10"
"K00528..fpr..ferredoxin.flavodoxin...NADP..reductase..EC.1.18.1.2.1.19.1.1.","0","1","1","0","0","1","0","1","3","2","2","0","0","1","0"
"K00529..hcaD..3.phenylpropionate.trans.cinnamate.dioxygenase.ferredoxin.reductase.component..EC.1.18.1.3.","0","0","1","0","2","4","1","0","4","1","4","3","2","2","0"
"K00532..E1.12.7.2..ferredoxin.hydrogenase..EC.1.12.7.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00537..arsC..arsenate.reductase..glutaredoxin...EC.1.20.4.1.","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0"
"K00545..COMT..catechol.O.methyltransferase..EC.2.1.1.6.","23"," 4","23","19","22","19","23","13","57","75","61","55","25","36","36"
"K00547..mmuM..BHMT2..homocysteine.S.methyltransferase..EC.2.1.1.10.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K00548..metH..MTR..5.methyltetrahydrofolate..homocysteine.methyltransferase..EC.2.1.1.13.","128"," 30"," 60","114","133"," 89","117","103","382","316","261","306","146","234","182"
"K00549..metE..5.methyltetrahydropteroyltriglutamate..homocysteine.methyltransferase..EC.2.1.1.14.","1","0","0","2","3","0","1","1","8","1","0","3","1","1","1"
"K00551..PEMT..phosphatidylethanolamine.phosphatidyl.N.methylethanolamine.N.methyltransferase..EC.2.1.1.17.2.1.1.71.","4","0","2","0","1","0","1","0","1","2","4","0","0","2","2"
"K00554..trmD..tRNA..guanine37.N1..methyltransferase..EC.2.1.1.228.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00555..TRMT1..trm1..tRNA..guanine26.N2.guanine27.N2..dimethyltransferase..EC.2.1.1.215.2.1.1.216.","11"," 2","11"," 9","14","15","22","17","46","31","35","29","17","17","16"
"K00557..trmA..tRNA..uracil.5...methyltransferase..EC.2.1.1.35.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00558..DNMT1..dcm..DNA..cytosine.5..methyltransferase.1..EC.2.1.1.37.","27"," 9","12","16","25"," 9","19","12","71","51","41","29","35","31","31"
"K00560..thyA..TYMS..thymidylate.synthase..EC.2.1.1.45.","32","10","18","21","16","14","24","21","66","41","30","34","52","23","23"
"K00563..rlmA1..23S.rRNA..guanine745.N1..methyltransferase..EC.2.1.1.187.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K00564..rsmC..16S.rRNA..guanine1207.N2..methyltransferase..EC.2.1.1.172.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00565..RNMT..mRNA..guanine.N7...methyltransferase..EC.2.1.1.56."," 5"," 0"," 4"," 5"," 5"," 3"," 5"," 2","15"," 5"," 9"," 8"," 7"," 5"," 6"
"K00566..mnmA..trmU..tRNA.uridine.2.sulfurtransferase..EC.2.8.1.13."," 3"," 0"," 4"," 2"," 6"," 2"," 1"," 1","15","16","10"," 8"," 2"," 6"," 7"
"K00567..ogt..MGMT..methylated.DNA..protein..cysteine.S.methyltransferase..EC.2.1.1.63.","0","1","1","0","4","1","0","0","2","5","3","0","1","1","0"
"K00568..ubiG..2.polyprenyl.6.hydroxyphenyl.methylase...3.demethylubiquinone.9.3.methyltransferase..EC.2.1.1.222.2.1.1.64."," 6"," 2"," 2"," 3"," 6"," 5"," 2"," 5","10","17","11","10"," 9"," 6"," 1"
"K00571..E2.1.1.72..site.specific.DNA.methyltransferase..adenine.specific...EC.2.1.1.72.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K00573..E2.1.1.77..pcm..protein.L.isoaspartate.D.aspartate..O.methyltransferase..EC.2.1.1.77."," 45"," 17"," 21"," 29"," 38"," 24"," 43"," 42","108","109"," 71"," 78"," 45"," 57"," 48"
"K00574..cfa..cyclopropane.fatty.acyl.phospholipid.synthase..EC.2.1.1.79.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00575..cheR..chemotaxis.protein.methyltransferase.CheR..EC.2.1.1.80.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00586..DPH5..diphthine.methyl.ester.synthase..EC.2.1.1.314.","12"," 5"," 2"," 5"," 9"," 3"," 6"," 5","20","18"," 9","10"," 9"," 7"," 9"
"K00587..ICMT..STE14..protein.S.isoprenylcysteine.O.methyltransferase..EC.2.1.1.100."," 3"," 2"," 8","10","12"," 3","10"," 5","25","34","18","18","12","17","12"
"K00588..E2.1.1.104..caffeoyl.CoA.O.methyltransferase..EC.2.1.1.104.","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"K00594..xyoA..aldO..alditol.oxidase..EC.1.1.3.41."," 2"," 0"," 5"," 4"," 5"," 2"," 4"," 3","15","12"," 8"," 6"," 1"," 5"," 7"
"K00595..cobL.cbiET..precorrin.6B.C5.15.methyltransferase...cobalt.precorrin.6B.C5.C15.methyltransferase..EC.2.1.1.132.2.1.1.289.2.1.1.196.","0","0","0","0","0","2","0","0","3","3","4","1","0","0","0"
"K00598..tam..trans.aconitate.2.methyltransferase..EC.2.1.1.144.","1","0","0","0","0","0","1","0","2","2","0","0","0","0","0"
"K00599..METTL6..methyltransferase.like.protein.6..EC.2.1.1...","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K00600..glyA..SHMT..glycine.hydroxymethyltransferase..EC.2.1.2.1.","101"," 19","109"," 91","116"," 47"," 69"," 86","243","248","178","163","177","132"," 98"
"K00602..purH..phosphoribosylaminoimidazolecarboxamide.formyltransferase...IMP.cyclohydrolase..EC.2.1.2.3.3.5.4.10.","162"," 36"," 76","111","165","105","166","118","562","356","278","344","196","229","158"
"K00603..fctD..glutamate.formiminotransferase...5.formyltetrahydrofolate.cyclo.ligase..EC.2.1.2.5.6.3.3.2.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K00604..MTFMT..fmt..methionyl.tRNA.formyltransferase..EC.2.1.2.9."," 4"," 6","16"," 7","10"," 8"," 9"," 4","28","24","17","19","17","13","12"
